date,SPY,VIX,TLT,TIP,LQD,HYG,GLD
2012-08-31,111.3094711303711,15.689565119536027,88.49209594726562,87.822021484375,75.6701431274414,44.725528717041016,164.22000122070312
2012-09-30,114.13125610351562,15.284736834074321,86.25074768066406,88.27149963378906,76.50260162353516,44.95835494995117,171.88999938964844
2012-10-31,112.05429077148438,16.276190576099214,85.83329772949219,88.82246398925781,77.53242492675781,45.33783721923828,166.8300018310547
2012-11-30,112.6884765625,16.70190484183175,86.82831573486328,89.31806945800781,76.97147369384766,45.56308364868164,166.0500030517578
2012-12-31,113.6952667236328,17.306999826431273,84.66826629638672,88.58409118652344,76.7170639038086,46.20155334472656,162.02000427246094
2013-01-31,119.51535034179688,13.505238124302455,81.97128295898438,88.12442016601562,75.72158813476562,46.35995864868164,161.1999969482422
2013-02-28,121.04022216796876,14.07263163516396,82.9866943359375,88.292236328125,76.53631591796875,46.79235076904297,153.0
2013-03-31,125.63632202148438,13.031500005722046,82.63863372802734,88.48196411132812,76.50061798095703,47.200565338134766,154.4499969482422
2013-04-30,128.05003356933594,13.967272715135055,86.51016235351562,89.18286895751953,78.1633529663086,48.200286865234375,142.77000427246094
2013-05-31,131.0732879638672,13.493636304681951,80.66123962402344,85.44322204589844,75.64838409423828,46.95613861083984,133.9199981689453
2013-06-30,129.3241729736328,17.271499919891358,78.02256774902344,82.19462585449219,73.17656707763672,46.1632194519043,119.11000061035156
2013-07-31,136.00723266601562,13.97454565221613,76.26083374023438,82.93599700927734,73.98591613769531,47.48070526123047,127.95999908447266
2013-08-31,131.9280548095703,14.209999908100475,75.23863983154297,81.42140197753906,73.24723052978516,46.8767204284668,134.6199951171875
2013-09-30,136.1031036376953,14.692000102996825,75.7290267944336,82.85133361816406,73.79069519042969,47.24296951293945,128.17999267578125
2013-10-31,142.40560913085938,15.407826050468113,76.81228637695312,83.13622283935547,75.12491607666016,48.43268585205078,127.73999786376952
2013-11-30,146.6261444091797,12.923999977111816,74.73585510253906,82.25775146484375,75.02029418945312,48.66183090209961,120.6999969482422
2013-12-31,150.427734375,14.192380905151367,73.33855438232422,81.0628433227539,75.18145751953125,48.85976028442383,116.12000274658205
2014-01-31,145.12539672851562,14.240952400934129,77.96090698242188,82.76668548583984,76.59698486328125,49.05441284179688,120.08999633789062
2014-02-28,151.73089599609375,15.470000116448654,78.36945343017578,83.12808990478516,77.47396850585938,50.18682098388672,127.62000274658205
2014-03-31,152.98959350585938,14.836666742960611,78.94326782226562,82.68553924560547,77.45143127441406,50.14591598510742,123.61000061035156
2014-04-30,154.05300903320312,14.198095321655273,80.5972900390625,83.77721405029297,78.48102569580078,50.35675048828125,124.22000122070312
2014-05-31,157.6280517578125,12.475238028026762,82.9745101928711,85.45390319824219,79.66949462890625,50.96424102783203,120.43000030517578
2014-06-30,160.88226318359375,11.541428565979004,82.7660140991211,85.76990509033203,79.67488098144531,51.27609252929688,128.0399932861328
2014-07-31,158.7204132080078,12.296363613822244,83.31571197509766,85.69086456298828,79.42029571533203,50.02916717529297,123.38999938964844
2014-08-31,164.98402404785156,13.497142927987236,87.25138854980469,86.21149444580078,81.0119400024414,51.2199821472168,123.86000061035156
2014-09-30,162.70794677734375,13.466666630336217,85.40828704833984,83.97408294677734,79.64961242675781,50.20441818237305,116.20999908447266
2014-10-31,166.53982543945312,18.01608711740245,87.81560516357422,84.73081970214844,80.6326904296875,50.736854553222656,112.66000366210938
2014-11-30,171.1150665283203,13.41315786462081,90.42145538330078,84.86576080322266,81.36781311035156,50.18833923339844,112.11000061035156
2014-12-31,170.6809844970703,16.3118182962591,93.3613739013672,83.97357940673828,81.35382080078125,49.7852897644043,113.58000183105467
2015-01-31,165.62384033203125,19.119499969482423,102.52550506591795,86.68751525878906,84.4060287475586,50.13534927368164,123.4499969482422
2015-02-28,174.9326171875,15.904210492184287,96.2320785522461,85.57042694091797,83.2071304321289,51.25392150878906,116.16000366210938
2015-03-31,172.18515014648438,14.812727277929133,97.28314971923828,85.15811920166016,83.36942291259766,50.76814270019531,113.66000366210938
2015-04-30,173.87841796875,13.494761875697545,93.95108032226562,85.73538208007812,82.37972259521484,51.21051025390625,113.47000122070312
2015-05-31,176.11387634277344,13.3385000705719,91.72213745117188,84.87322998046875,81.456787109375,51.392539978027344,114.0999984741211
2015-06-30,172.53660583496094,14.33954551003196,87.98716735839844,84.00357818603516,79.92285919189453,50.422698974609375,112.37000274658205
2015-07-31,176.43408203125,14.35272723978216,91.98704528808594,84.45339965820312,80.58777618408203,50.174583435058594,104.93000030517578
2015-08-31,165.680419921875,19.42809536343529,91.35284423828124,83.65122985839844,79.92098236083984,49.410301208496094,108.81999969482422
2015-09-30,161.45291137695312,24.3771428607759,93.14964294433594,83.21371459960938,80.87188720703125,47.9329833984375,106.86000061035156
2015-10-31,175.18606567382812,16.789545449343596,92.76879119873048,83.4634017944336,81.33577728271484,49.48158645629883,109.3000030517578
2015-11-30,175.8263702392578,16.209999990463256,91.9639129638672,83.34305572509766,81.21035766601562,48.24651718139648,101.91999816894533
2015-12-31,172.7876739501953,18.02545473792336,91.69060516357422,82.50059509277344,80.33243560791016,47.28532028198242,101.45999908447266
2016-01-31,164.18516540527344,23.717894805105107,96.8005599975586,83.79435729980469,80.4310531616211,46.52831268310547,106.9499969482422
2016-02-29,164.0495147705078,22.516999816894533,99.78778076171876,84.8173828125,81.27699279785156,47.22478485107422,118.63999938964844
2016-03-31,175.08445739746094,15.849090966311367,99.69465637207033,86.23148345947266,84.21479034423828,48.42760848999024,117.63999938964844
2016-04-30,175.77455139160156,14.300476255871,98.96041107177734,86.4119873046875,85.52400970458984,49.93979644775391,123.6500015258789
2016-05-31,178.7646942138672,14.852857044764928,99.75745391845705,85.85541534423828,85.08572387695312,50.02476501464844,116.05999755859376
2016-06-30,179.38612365722656,17.774545496160332,106.67477416992188,87.7861328125,87.7185287475586,50.9217529296875,126.47000122070312
2016-07-31,185.92849731445312,13.158500051498413,108.91765594482422,88.34690856933594,88.85150146484375,51.59039688110352,128.97999572753906
2016-08-31,186.15118408203125,12.399565240611201,107.81382751464844,88.04417419433594,89.01171875,52.60552215576172,124.77999877929688
2016-09-30,186.1619415283203,14.219523793175107,106.18753051757812,88.70510864257812,88.73076629638672,53.1728401184082,125.63999938964844
2016-10-31,182.9344787597656,14.58523804800851,101.53585052490234,88.22540283203125,87.37443542480469,52.650123596191406,121.94000244140624
2016-11-30,189.67352294921875,15.236190387180873,93.19596862792967,86.3978271484375,84.60686492919922,52.65997314453125,111.75
2016-12-31,193.5185394287109,12.472380956013998,92.76482391357422,86.36268615722656,85.31682586669922,53.62831497192383,109.61000061035156
2017-01-31,196.98150634765625,11.608500003814697,93.52019500732422,87.13348388671875,85.44062805175781,54.1178092956543,115.5500030517578
2017-02-28,204.72116088867188,11.530526361967388,95.0020980834961,87.49214172363281,86.56927490234375,54.94675064086914,119.2300033569336
2017-03-31,204.97711181640625,11.897826111834982,94.37973022460938,87.49214172363281,86.31382751464844,54.86800384521485,118.72000122070312
2017-04-30,207.01173400878903,13.136315847698011,95.86448669433594,87.88570404052734,87.3399429321289,55.31560516357422,120.7699966430664
2017-05-31,209.9332733154297,10.862272782759232,97.67433166503906,87.8504409790039,88.50435638427734,55.8861083984375,120.62000274658205
2017-06-30,211.27154541015625,10.513636328957297,98.44776916503906,87.08881378173828,88.92932891845703,55.960182189941406,118.0199966430664
2017-07-31,215.6141357421875,10.264499998092651,97.79963684082033,87.49064636230469,89.61004638671875,56.53053283691406,120.75
2017-08-31,216.24319458007807,11.97565215566884,101.1333465576172,88.39839172363281,90.21690368652344,56.56753540039063,125.81999969482422
2017-09-30,220.6003875732422,10.437999963760376,98.78414916992188,87.77779388427734,90.17227172851562,56.9073371887207,121.58000183105467
2017-10-31,225.798583984375,10.125454512509434,98.74605560302734,87.9850082397461,90.3460464477539,56.95563125610352,120.66999816894533
2017-11-30,232.70030212402344,10.540476163228353,99.47987365722656,88.0609359741211,90.2346420288086,56.74617004394531,121.0999984741211
2017-12-31,235.52247619628903,10.264500045776368,101.2830810546875,88.88467407226562,91.33589935302734,56.885623931884766,123.6500015258789
2018-01-31,248.79641723632807,11.062381017775763,97.98573303222656,88.12893676757812,90.21634674072266,56.911712646484375,127.6500015258789
2018-02-28,239.74996948242188,22.464736637316253,95.0055923461914,87.21792602539062,88.19807434082031,56.41809844970703,125.0
2018-03-31,233.17840576171875,19.023809750874836,97.72239685058594,88.0985336303711,88.68914031982422,56.28726577758789,125.79000091552734
2018-04-30,234.3833923339844,18.26761904216948,95.68179321289062,87.98292541503906,87.30030822753906,56.55720138549805,124.58999633789062
2018-05-31,240.08108520507807,14.124545487490566,97.59967041015624,88.27249145507812,87.7554702758789,56.5856819152832,123.0999984741211
2018-06-30,241.46176147460935,13.678095318022228,98.22994995117188,88.84394073486328,87.32786560058594,56.64165496826172,118.6500015258789
2018-07-31,250.4071502685547,13.147619065784273,96.81855010986328,88.37065124511719,88.5014419555664,57.59189987182617,115.98999786376952
2018-08-31,258.3999938964844,12.546956518422002,98.0888214111328,88.94036102294922,88.51905059814453,57.99959182739258,113.51000213623048
2018-09-30,259.9363098144531,12.910526325828151,95.2792739868164,88.07726287841797,88.39447021484375,58.30377960205078,112.76000213623048
2018-10-31,241.97373962402344,19.352173639380414,92.48709869384766,86.73919677734375,86.5830307006836,57.15127944946289,115.1500015258789
2018-11-30,246.4621124267578,19.389047622680664,94.1400146484375,87.15473937988281,86.27264404296875,56.92316055297852,115.54000091552734
2018-12-31,224.7615203857422,24.953157726087067,99.65049743652344,87.61779022216797,87.87683868408203,55.73416519165039,121.25
2019-01-31,242.7572326660156,19.57238079252697,100.0277328491211,88.86598205566406,90.83670043945312,58.48992156982422,124.75
2019-02-28,250.62635803222656,15.234736844112998,98.65096282958984,88.71395111083984,90.65152740478516,59.200313568115234,123.98999786376952
2019-03-31,255.16275024414065,14.485238075256348,104.14745330810548,90.46614074707033,93.30669403076172,59.96457290649414,122.01000213623048
2019-04-30,265.5868530273437,12.949047588166737,102.07378387451172,90.66615295410156,93.71389770507812,60.55592727661133,121.1999969482422
2019-05-31,248.6501007080078,16.721818056973543,109.05487823486328,92.25482940673828,95.26070404052734,59.38499069213867,123.33000183105467
2019-06-30,265.9527587890625,15.835999870300293,110.0910415649414,92.94615936279295,98.35357666015624,61.25826644897461,133.1999969482422
2019-07-31,269.9737854003906,13.30590907010165,110.37340545654295,93.23905181884766,98.60340881347656,61.35427474975586,133.2100067138672
2019-08-31,265.4534912109375,18.979090907356955,122.56871795654295,95.41249084472656,102.43516540527344,61.77743911743164,143.75
2019-09-30,270.6186828613281,15.558999872207641,119.28398895263672,94.35689544677734,101.66079711914062,62.0485954284668,138.8699951171875
2019-10-31,276.6006164550781,15.466521760691768,117.9561004638672,94.3292465209961,102.1133804321289,62.04147338867188,142.42999267578125
2019-11-30,286.6130065917969,12.523499965667725,117.47588348388672,94.60565185546876,102.59842681884766,62.39385986328125,137.86000061035156
2019-12-31,294.94073486328125,13.756666637602306,113.7195816040039,94.93363189697266,103.13949584960938,63.586368560791016,142.89999389648438
2020-01-31,294.82159423828125,13.94095243726458,122.46589660644533,96.9614486694336,105.66233825683594,63.28990173339844,149.3300018310547
2020-02-29,271.4818725585937,19.628947358382376,130.58116149902344,97.85578155517578,106.81552124023438,62.47377014160156,148.3800048828125
2020-03-31,237.5815277099609,57.7368184002963,138.90789794921875,96.13557434082033,100.07349395751952,56.20888519287109,148.0500030517578
2020-04-30,267.75048828125,41.45380964733305,140.60105895996094,99.04717254638672,104.92284393310548,58.95392227172852,158.8000030517578
2020-05-31,280.5075988769531,30.89700002670288,138.123779296875,99.69212341308594,107.50415802001952,60.69100570678711,162.91000366210938
2020-06-30,285.4821472167969,31.11954550309615,138.5887908935547,100.67430877685548,109.79143524169922,60.33689498901367,167.3699951171875
2020-07-31,302.2947998046875,26.840454621748492,144.73538208007812,103.01520538330078,113.19506072998048,63.39022445678711,185.42999267578125
2020-08-31,323.3940734863281,22.88952382405599,137.43124389648438,103.9319076538086,111.18209838867188,63.37606430053711,184.8300018310547
2020-09-30,311.2850341796875,27.647619065784273,138.4941864013672,103.5390396118164,110.69319915771484,62.78563690185547,177.1199951171875
2020-10-31,303.5235595703125,29.438636086203836,133.80589294433594,102.83853149414062,110.12828063964844,63.03888320922852,176.1999969482422
2020-11-30,336.5399169921875,24.995500087738037,136.03219604492188,104.08007049560548,114.28176879882812,65.1514892578125,166.6699981689453
2020-12-31,349.00811767578125,22.374090974981133,134.3622589111328,105.22244262695312,114.45393371582033,66.4271011352539,178.36000061035156
2021-01-31,345.4515686035156,24.90999984741211,129.48117065429688,105.50271606445312,112.35762786865234,66.17604064941406,172.61000061035156
2021-02-28,355.0570678710937,23.140526219418174,122.0580825805664,103.72220611572266,109.81461334228516,66.01410675048828,161.80999755859375
2021-03-31,371.1763916015625,21.843043534652047,115.65583801269533,103.45018768310548,108.19154357910156,66.8165283203125,159.9600067138672
2021-04-30,390.81549072265625,17.416190556117467,118.5415496826172,104.92921447753906,109.32013702392578,67.24258422851562,165.66000366210938
2021-05-31,393.3816223144531,19.7604998588562,118.54407501220705,106.00360870361328,110.00081634521484,67.268798828125,178.3800048828125
2021-06-30,402.20416259765625,16.956818147139117,123.7826919555664,106.7718276977539,112.43342590332033,68.15992736816406,165.6300048828125
2021-07-31,412.0230102539063,17.60333351861863,128.38328552246094,109.62879180908205,114.02883911132812,68.23137664794922,169.82000732421875
2021-08-31,424.2846374511719,17.47772723978216,127.946533203125,109.44891357421876,113.63664245605467,68.64674377441406,169.69000244140625
2021-09-30,404.51068115234375,19.8247617994036,124.22710418701172,108.5950698852539,111.92364501953124,68.39269256591797,164.22000122070312
2021-10-31,432.8926086425781,17.869047573634557,127.28933715820312,109.79998016357422,112.51795959472656,68.18013000488281,166.64999389648438
2021-11-30,429.4144287109375,18.500476246788388,130.817138671875,110.74983978271484,112.38452911376952,67.38309478759766,165.5
2021-12-31,449.2738952636719,21.354545506564055,128.18270874023438,111.1960678100586,112.34613037109376,68.92220306396484,170.9600067138672
2022-01-31,425.5785827636719,23.18100004196167,123.16582489013672,108.90674591064452,108.3107452392578,67.0924072265625,168.08999633789062
2022-02-28,413.016845703125,25.74842111687911,121.1545181274414,109.83861541748048,106.00216674804688,66.51602172851562,178.3800048828125
2022-03-31,428.542236328125,26.968695682028066,114.55835723876952,107.77854919433594,102.93475341796876,65.65989685058594,180.6499938964844
2022-04-30,390.9294738769531,24.37350015640259,103.76256561279295,105.42572021484376,96.0388641357422,62.91510772705078,176.91000366210938
2022-05-31,391.81195068359375,29.445714587257022,101.42446899414062,104.37963104248048,97.82889556884766,63.94057083129883,171.13999938964844
2022-06-30,359.5029296875,28.100000018165225,100.13175964355467,101.12767028808594,94.28473663330078,59.432838439941406,168.4600067138672
2022-07-31,392.6086730957031,24.86850004196167,102.56597137451172,105.48614501953124,98.47520446777344,63.41419219970703,164.10000610351562
2022-08-31,376.5894775390625,22.169565366662066,97.8960189819336,102.63355255126952,94.11357879638672,60.68174362182617,159.27000427246094
2022-09-30,341.775390625,27.406190418061755,89.83419036865234,95.72390747070312,88.48574829101562,58.41203308105469,154.6699981689453
2022-10-31,369.55322265625,30.005714416503906,84.47610473632812,97.08355712890624,87.82627868652344,60.37803649902344,151.91000366210938
2022-11-30,390.0972900390625,23.436190650576638,90.51702880859376,98.86297607421876,93.66465759277344,62.44980239868164,164.80999755859375
2022-12-31,367.6167297363281,21.784285681588308,88.14546203613281,97.56062316894533,92.21182250976562,61.35258865356445,169.63999938964844
2023-01-31,390.735107421875,20.202999973297118,94.88298797607422,99.58625030517578,96.96980285644533,63.60237884521485,179.41000366210938
2023-02-28,380.9110107421875,20.06210537960655,90.28064727783205,98.23888397216795,92.92705535888672,62.40338516235352,169.77999877929688
2023-03-31,395.0343627929688,21.644347895746645,94.6496124267578,101.05277252197266,96.50334167480467,63.64165878295898,183.22000122070312
2023-04-30,401.344970703125,17.8178946344476,94.96988677978516,101.10508728027344,97.0862045288086,63.77031707763672,184.8000030517578
2023-05-31,403.19769287109375,17.64409099925648,92.1062469482422,99.89582061767578,95.36883544921876,62.985008239746094,182.32000732421875
2023-06-30,429.3248291015625,13.994285628909157,92.30621337890624,99.55631256103516,96.14142608642578,64.10623931884766,178.27000427246094
2023-07-31,443.3780517578125,13.943999910354615,89.95770263671875,99.59717559814452,96.19316864013672,64.82142639160156,182.3500061035156
2023-08-31,436.1722717285156,15.853912975477135,87.13117218017578,98.7878646850586,95.01087188720705,64.94048309326172,180.02000427246094
2023-09-30,415.4826354980469,15.241000032424926,80.20323944091797,96.8942642211914,91.631103515625,63.89264297485352,171.4499969482422
2023-10-31,406.463134765625,18.887727303938433,75.82160186767578,96.1933822631836,89.42102813720703,63.22613906860352,184.08999633789065
2023-11-30,443.5910034179688,14.077142897106352,83.34603881835938,98.864501953125,96.19416046142578,66.31639862060547,188.75
2023-12-31,463.8433227539063,12.718499994277954,90.58526611328124,101.27266693115234,100.88389587402344,68.43360900878906,191.1699981689453
2024-01-31,471.2306823730469,13.395238149733771,88.551513671875,101.6118392944336,100.43719482421876,68.51318359375,188.4499969482422
2024-02-29,495.8227233886719,13.944000101089477,86.55713653564453,100.54717254638672,98.49674224853516,68.72113037109375,189.30999755859372
2024-03-31,512.0371704101562,13.787499904632568,87.23477935791016,101.1972885131836,100.01457977294922,69.47008514404297,205.72000122070312
2024-04-30,491.3918762207031,16.137727087194268,81.60340118408203,99.4862289428711,96.77104949951172,68.53136444091797,211.8699951171875
2024-05-31,516.246337890625,13.090454535050826,83.9592514038086,101.25414276123048,98.91329193115234,69.65111541748047,215.3000030517578
2024-06-30,534.4596557617188,12.676842037000155,85.48490905761719,102.02521514892578,99.5031280517578,69.98497009277344,215.00999450683597
2024-07-31,540.9314575195312,14.470000050284646,88.58795928955078,103.7876205444336,102.12810516357422,71.63121032714844,226.5500030517578
2024-08-31,553.5706176757812,19.31227272207087,90.458251953125,104.61690521240234,104.03843688964844,72.7396240234375,231.2899932861328
2024-09-30,565.1981201171875,17.768999814987183,92.26690673828124,106.18365478515624,106.0806121826172,73.9740982055664,243.05999755859372
2024-10-31,560.1546020507812,19.96086958180303,87.23387145996094,104.22257232666016,102.70789337158205,73.26127624511719,253.50999450683597
2024-11-30,593.5585327148438,16.121000051498413,88.9673843383789,104.74166107177734,104.54728698730467,74.46611022949219,245.58999633789065
2024-12-31,579.2774047851562,15.866190592447916,83.29035186767578,102.94598388671876,101.74981689453124,73.88504791259766,242.1300048828125
2025-01-31,594.8347778320312,16.74600019454956,83.70046997070312,104.35659790039062,102.34029388427734,74.8902359008789,258.5599975585937
2025-02-28,587.283447265625,17.052105351498252,88.4689712524414,106.60774993896484,104.76710510253906,75.61685180664062,263.2699890136719
2025-03-31,554.5604858398438,21.841428756713867,87.40318298339844,107.3323974609375,104.28257751464844,74.79578399658203,288.1400146484375
2025-04-30,549.7523803710938,31.966190701439267,86.214111328125,107.4675521850586,104.00038146972656,74.88343811035156,303.7699890136719
2025-05-31,584.3014526367188,20.457142784481956,83.44610595703125,106.7884750366211,104.21504974365234,76.19632720947266,303.6000061035156
2025-06-30,614.3265380859375,18.21500015258789,85.66914367675781,107.7905502319336,106.38526916503906,77.59720611572266,304.8299865722656
2025-07-31,628.4754028320312,16.331363461234353,84.69280242919922,107.80037689208984,106.28980255126952,77.70257568359375,302.9599914550781
2025-08-31,641.3713989257812,15.749999954586936,84.70356750488281,109.53849792480467,107.39901733398438,78.56145477294922,318.07000732421875
2025-09-30,664.21728515625,15.773333458673386,87.74524688720703,110.00038146972656,109.4151382446289,79.25748443603516,355.4700012207031
2025-10-31,680.050537109375,18.086521770643152,88.95709228515625,110.35508728027344,109.57867431640624,79.24864959716797,368.1199951171875
2025-11-30,681.3765869140625,19.904210642764443,89.19934844970703,110.59465026855467,110.59903717041016,79.84013366699219,387.8800048828125
2025-12-31,681.9199829101562,15.548181880604137,86.82788848876953,109.91000366210938,109.78340911865234,80.23340606689453,396.30999755859375
2026-01-31,691.969970703125,16.04599995613098,86.7979965209961,110.4800033569336,110.16200256347656,80.72100067138672,444.9500122070313
2026-02-28,693.9500122070312,18.74666690826416,87.5199966430664,110.76000213623048,110.55999755859376,80.91999816894531,467.0299987792969
